Order,Part Number,Quantity,Balance,Total Price,Value of Balance,Customer Number,Customer Name,Due Date,Part Description,Unit,Curr,Total Price ($),Date of Execution,Order Status,Territory Name,Family Description,Country,Sales Rep Name,is_executed
SO25000543,Train-2,1,1,750.0,750.0,101764,B-Sculpt Medispa,2025-09-19,Training & Certification,ea,CAD,750.0,2025-09-19,Confirmed,Quebec,Default part family,Canada,General,True
SO25000546,Train-2,4,4,4500.0,4500.0,102100,Centre d'esthetique Magog Inc,2025-09-25,Training & Certification,ea,CAD,3000.0,2025-09-25,Confirmed,Quebec,Default part family,Canada,General,True
SO25000548,50-032,1,1,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,4 Template set,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,PHANTOM Yearly Warrant,2,2,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,PHANTOM Bumper to Bumper Maintenance - 1 Year Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,PHANTOM-Main 1Yr WAR,2,2,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,PHANTOM-Maintenance 1 Year Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,PRD-DIODE-808-3.0,1,1,18675.0,18675.0,102049,Electrolysis By Olga,2025-09-26,Diode 808 3.0,ea,CAD,18675.0,,Draft,Ontario Beauty,Handles,Unknown,Assaf Sinai,False
SO25000548,RAPID-PHANTOM,1,1,48750.0,48750.0,102049,Electrolysis By Olga,2025-09-26,Rapid Phantom + 1 Year Warranty,ea,CAD,48750.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,Rapid Phantom Decal,1,1,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,Rapid Phantom Window Decal,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,Rapid Phantom Roll Up,1,1,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,Rapid Phantom Roll Up Banner,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,SL TOTAL MARKETING,1,1,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,Shipping Ontario,1,1,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,Shipping and handling,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000548,Train-1,5,5,0.0,0.0,102049,Electrolysis By Olga,2025-09-26,Training & Certification,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Unknown,Assaf Sinai,False
SO25000549,PRD-DPC-HR635,1,1,6900.0,6900.0,100842,Beauty Box Collingwood,2025-09-26,Hand Piece 6.4/635 Hair Removal,ea,CAD,6900.0,2025-09-28,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000549,Shipping Ontario,1,1,89.0,89.0,100842,Beauty Box Collingwood,2025-09-26,Shipping and handling,ea,CAD,89.0,2025-09-28,Confirmed,Ontario Beauty,Default part family,Canada,General,True
SO25000550,PRD-DPC-HR635,-1,-1,-1000.0,-1000.0,100842,Beauty Box Collingwood,2025-09-26,Hand Piece 6.4/635 Hair Removal,ea,CAD,-1000.0,2025-09-26,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000551,MRK 00885 rev 002.ww,50,50,0.0,0.0,101201,Joie Day Spa,2025-09-26,Vascular Lesions (VP2) Patient Brochures,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000551,Shipping Ontario,1,1,35.0,35.0,101201,Joie Day Spa,2025-09-26,Shipping and handling,ea,CAD,35.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000553,MRK 00872 rev 002.ww,50,50,0.0,0.0,102040,Aakriti Threading and Wax Bar Inc,2025-09-26,Hair Removal(DPC) Patient Brochures,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000553,MRK 00876 rev 002.ww,50,50,0.0,0.0,102040,Aakriti Threading and Wax Bar Inc,2025-09-26,Skin Rejuvenation (DPC) Patient Brochures,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000553,MRK 00885 rev 002.ww,50,50,0.0,0.0,102040,Aakriti Threading and Wax Bar Inc,2025-09-26,Vascular Lesions (VP2) Patient Brochures,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Sabah Shaikh,False
SO25000554,30-034,1,1,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,Wall-mount Hand Piece Rack,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000554,50-032,1,1,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,4 Template set,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000554,DEL-1,1,1,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,Delivery & Setup,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000554,DPC Yearly Warranty,3,3,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Warranty,Canada,Petherick Jennifer,True
SO25000554,MRK00982.CA,1,1,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,Rapid DPC Rollup Banner,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Marketing Parts,Canada,Petherick Jennifer,True
SO25000554,PRD-DPC-DUALVP,1,1,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,Hand Piece 1.5 VP2,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000554,PRD-DPC-HR635,3,3,3554.16,3554.16,102108,Eye Candy By Jenn,2025-09-26,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000554,PRD-DPC-SR580,1,1,3554.16,3554.16,102108,Eye Candy By Jenn,2025-09-26,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,3554.16,2025-09-26,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000554,Poster Rapid DPC,1,1,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,Poster Rapid DPC,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000554,RAPID-DPC-SH,1,1,33791.63,33791.63,102108,Eye Candy By Jenn,2025-09-26,CPO Rapid DPC System,ea,CAD,33791.63,2025-09-26,Confirmed,Ontario Beauty,Used Systems,Canada,Petherick Jennifer,True
SO25000554,SL TOTAL MARKETING,1,1,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000554,Train-1,5,5,0.0,0.0,102108,Eye Candy By Jenn,2025-09-26,Training & Certification,ea,CAD,0.0,2025-09-26,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000555,PRD-DPC-HR635R,1,1,5310.0,5310.0,101891,Beauty Aesthetics 2860920 Ontario Inc,2025-09-28,HR635 Hand Piece,ea,CAD,5310.0,2025-09-28,Confirmed,Ontario Beauty,Used Handle,Canada,General,True
SO25000559,Train-2,2,2,0.0,0.0,102055,Prestige Health & Beauty Sciences Academy,2025-09-29,Training & Certification,ea,$,0.0,2025-09-29,Confirmed,Florida,Default part family,United States,General,True
SO25000561,Train-2,2,2,2000.0,2000.0,100079,Gee Beauty,2025-09-30,Training & Certification,ea,CAD,2000.0,2025-09-30,Confirmed,Ontario WEST,Default part family,Canada,General,True
SO25000562,PRD-DPC-HR635,1,1,5900.0,5900.0,101276,Dentelle Beauty,2025-09-30,Hand Piece 6.4/635 Hair Removal,ea,CAD,5900.0,2025-09-30,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000562,Shipping Ontario,1,1,89.0,89.0,101276,Dentelle Beauty,2025-09-30,Shipping and handling,ea,CAD,89.0,2025-09-30,Confirmed,Ontario Beauty,Default part family,Canada,General,True
SO25000565,PRD-DPC-HR635R,8,8,21240.0,21240.0,101007,Art of Laser by Preeti,2025-09-30,HR635 Hand Piece,ea,CAD,0.0,2025-09-30,Confirmed,Ontario Beauty,Used Handle,Canada,Chantel Sparacimino,True
SO25000565,S3 Yearly Warranty,2,2,6900.0,6900.0,101007,Art of Laser by Preeti,2025-09-30,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,0.0,2025-09-30,Confirmed,Ontario Beauty,Warranty,Canada,Chantel Sparacimino,True
SO25000565,Shipping Ontario,1,1,0.0,0.0,101007,Art of Laser by Preeti,2025-09-30,Shipping and handling,ea,CAD,0.0,2025-09-30,Confirmed,Ontario Beauty,Default part family,Canada,Chantel Sparacimino,True
SO25000566,PRD-DPC-HR635R,-8,-8,-3600.0,-3600.0,101007,Art of Laser by Preeti,2025-09-30,HR635 Hand Piece,ea,CAD,-450.0,2025-09-30,Confirmed,Ontario Beauty,Used Handle,Canada,General,True
SO25000568,S4 Yearly Warranty,3,3,15800.0,15800.0,100894,Universal Laser Treatments,2025-09-30,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,0.0,2025-10-01,Confirmed,Ontario Beauty,Warranty,Canada,Loretta Pronesti,True
SO25000570,PRD-DPC-SR580R,-1,-1,-633.33,-633.33,100894,Universal Laser Treatments,2025-10-01,SR580/3.4 cooling hand piece,ea,CAD,-633.33,2025-10-01,Confirmed,Ontario Beauty,Used Handle,Canada,General,True
SO25000570,PRD-DPC-VP535R,-1,-1,-633.33,-633.33,100894,Universal Laser Treatments,2025-10-01,VP535/3.4 cooling hand piece,ea,CAD,-633.33,2025-10-01,Confirmed,Ontario Beauty,Used Handle,Canada,General,True
SO25000570,PRD-FLOW-635S,-1,-1,-633.33,-633.33,100894,Universal Laser Treatments,2025-10-01,Flow 3.4 hand piece,ea,CAD,-633.33,2025-10-01,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000572,50-032,1,1,0.0,0.0,102111,Vegreville Family Clinic,2025-10-01,4 Template set,ea,CAD,0.0,,Draft,Alberta,Default part family,Canada,Kathie Abou-Mechrek,False
SO25000572,DEL-1,1,1,0.0,0.0,102111,Vegreville Family Clinic,2025-10-01,Delivery & Setup,ea,CAD,0.0,,Draft,Alberta,Default part family,Canada,Kathie Abou-Mechrek,False
SO25000572,MRK-MEMBER-BRONZE,1,1,0.0,0.0,102111,Vegreville Family Clinic,2025-10-01,Bronze Membership,ea,CAD,0.0,,Draft,Alberta,Default part family,Canada,Kathie Abou-Mechrek,False
SO25000572,OMNIMAX-S4,1,1,95810.0,95810.0,102111,Vegreville Family Clinic,2025-10-01,OMNIMAX S4 Machine + 1 year warranty,ea,CAD,95810.0,,Draft,Alberta,Systems,Canada,Kathie Abou-Mechrek,False
SO25000572,PRD-DPC-HR635,1,1,5490.0,5490.0,102111,Vegreville Family Clinic,2025-10-01,Hand Piece 6.4/635 Hair Removal,ea,CAD,5490.0,,Draft,Alberta,Handles,Canada,Kathie Abou-Mechrek,False
SO25000572,PRD-DPC-SR580,1,1,4900.0,4900.0,102111,Vegreville Family Clinic,2025-10-01,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,4900.0,,Draft,Alberta,Handles,Canada,Kathie Abou-Mechrek,False
SO25000572,PRD-IR-3.4,1,1,8900.0,8900.0,102111,Vegreville Family Clinic,2025-10-01,VermaDerm Hand Piece 3.4,ea,CAD,8900.0,,Draft,Alberta,Handles,Canada,Kathie Abou-Mechrek,False
SO25000572,PRD-LASER-EFR,1,1,27900.0,27900.0,102111,Vegreville Family Clinic,2025-10-01,Er:Yag 2940 Fractional 9x9 + 7x7 Tips,ea,CAD,27900.0,,Draft,Alberta,Handles,Canada,Kathie Abou-Mechrek,False
SO25000572,PRD-RF-BODY,1,1,11900.0,11900.0,102111,Vegreville Family Clinic,2025-10-01,RF Body (2 Tips),ea,CAD,11900.0,,Draft,Alberta,Handles,Canada,Kathie Abou-Mechrek,False
SO25000572,Poster Omnimax S4,1,1,0.0,0.0,102111,Vegreville Family Clinic,2025-10-01,Poster Omnimax S4,ea,CAD,0.0,,Draft,Alberta,Default part family,Canada,Kathie Abou-Mechrek,False
SO25000572,Roll Up S4 Omnimax,1,1,0.0,0.0,102111,Vegreville Family Clinic,2025-10-01,Roll Up S4 Omnimax,ea,CAD,0.0,,Draft,Alberta,Default part family,Canada,Kathie Abou-Mechrek,False
SO25000572,S4 Yearly Warranty,1,1,0.0,0.0,102111,Vegreville Family Clinic,2025-10-01,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,0.0,,Draft,Alberta,Warranty,Canada,Kathie Abou-Mechrek,False
SO25000572,Train-1,5,5,0.0,0.0,102111,Vegreville Family Clinic,2025-10-01,Training & Certification,ea,CAD,0.0,,Draft,Alberta,Default part family,Canada,Kathie Abou-Mechrek,False
SO25000574,PRD-00100R,-1,-1,-890.0,-890.0,100414,Trims Salon & Spa (Kilborn Healing),2025-10-03,HR635/6.4 cooling hand piece Round,ea,CAD,-890.0,2025-10-03,Confirmed,Ontario EAST,Used Handle,Canada,General,True
SO25000575,EQP-00001,4,4,800.0,800.0,102026,Delmar College (Red Deer Location),2025-10-03,User laser Q-Switched Protective Glasses,ea,CAD,800.0,2025-10-03,Confirmed,Alberta,Spare Parts,Canada,General,True
SO25000575,EQP-00005,4,4,900.0,900.0,102026,Delmar College (Red Deer Location),2025-10-03,User Laser Er:YAG Protective Glasses,ea,CAD,900.0,2025-10-03,Confirmed,Alberta,Spare Parts,Canada,General,True
SO25000575,Shipping Canada,1,1,75.0,75.0,102026,Delmar College (Red Deer Location),2025-10-03,Shipping and handling,ea,CAD,75.0,2025-10-03,Confirmed,Alberta,Default part family,Canada,General,True
SO25000576,PRD-DPC-HR635R,3,3,9800.0,9800.0,101190,Before & After Aesthetics,2025-10-03,HR635 Hand Piece,ea,CAD,0.0,2025-10-03,Confirmed,Ontario Beauty,Used Handle,Canada,General,True
SO25000576,Shipping Ontario,1,1,9.79,9.79,101190,Before & After Aesthetics,2025-10-03,Shipping and handling,ea,CAD,9.79,2025-10-03,Confirmed,Ontario Beauty,Default part family,Canada,General,True
SO25000577,000,-1,-1,-5242.5,-5242.5,102110,Bloom  & Bliss Studio 6,2025-10-03,2024 Inventory  discount on Platform,ea,CAD,-5242.5,,Draft,Ontario Beauty,Default part family,Canada,Petherick Jennifer,False
SO25000577,50-032,1,1,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,4 Template set,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Petherick Jennifer,False
SO25000577,DEL-1,1,1,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,Delivery & Setup,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Petherick Jennifer,False
SO25000577,DPC Regular Warranty,2,2,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,DPC Additional Year Regular Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Warranty,Canada,Petherick Jennifer,False
SO25000577,DPC Yearly Warranty,2,2,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,0.0,,Draft,Ontario Beauty,Warranty,Canada,Petherick Jennifer,False
SO25000577,MRK000901_rev002.ww,1,1,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,Rapid DPC Pro Window Decal,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Petherick Jennifer,False
SO25000577,MRK00982DPCPRO CA,1,1,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,Rapid Pro Roll Up Banner Eng,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Petherick Jennifer,False
SO25000577,PRD-DPC-DUALVP,1,1,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,Hand Piece 1.5 VP2,ea,CAD,0.0,,Draft,Ontario Beauty,Handles,Canada,Petherick Jennifer,False
SO25000577,PRD-DPC-SR580,1,1,4425.0,4425.0,102110,Bloom  & Bliss Studio 6,2025-10-03,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,4425.0,,Draft,Ontario Beauty,Handles,Canada,Petherick Jennifer,False
SO25000577,PRD-FLOW-635L,2,2,5617.5,5617.5,102110,Bloom  & Bliss Studio 6,2025-10-03,Flow 6.4 hand piece,ea,CAD,0.0,,Draft,Ontario Beauty,Handles,Canada,Petherick Jennifer,False
SO25000577,RAPID-DPC,1,1,49882.5,49882.5,102110,Bloom  & Bliss Studio 6,2025-10-03,RAPID DPC Machine + 1 Year Warranty,ea,CAD,49882.5,,Draft,Ontario Beauty,Systems,Canada,Petherick Jennifer,False
SO25000577,SL TOTAL MARKETING,1,1,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Petherick Jennifer,False
SO25000577,Train-1,5,5,0.0,0.0,102110,Bloom  & Bliss Studio 6,2025-10-03,Training & Certification,ea,CAD,0.0,,Draft,Ontario Beauty,Default part family,Canada,Petherick Jennifer,False
